Name,Team,IP,Loc+ FA,Loc+ SI,Loc+ FC,Loc+ FS,Loc+ SL,Loc+ CU,Loc+ CH,Loc+ KC,Loc+ FO,Stuff+,Location+,Pitching+,NameASCII,PlayerId,MLBAMID
"Carmen Mlodzinski","PIT",86.2,98.63242331288342,109.92,107.67094488188975,,98.02182952182952,,92.33489361702127,,,102.04718670702204,99.5448957645033,100.65565934375302,"Carmen Mlodzinski",27572,669387
"Mitch Keller","PIT",372.1,97.32533016061868,100.93080029917725,99.87849773755657,,96.00997752883032,99.03174011658061,103.4710909090909,,,103.73847508399483,98.49078439209764,100.6293876406906,"Mitch Keller",17594,656605
"Chris Devenski","- - -",69,113.68308539944903,,91.6145945945946,,87.895781529517,,94.59313432835822,-11.340000000000003,,102.1465699431553,98.94403945730929,100.62320741462979,"Chris Devenski",12763,606965
"Slade Cecconi","ARI",104,116.5301677148847,,,25.33692307692308,97.63216291953077,103.82762725472355,108.38392638036811,,,93.94340752196068,109.25838887561962,100.6163265924023,"Slade Cecconi",27500,677944
"Shaun Anderson","- - -",16.1,99.90918918918919,114.28125,,,115.44945454545453,,115.11142857142859,,,82.43737704918033,110.54442622950818,100.60786885245903,"Shaun Anderson",19453,641312
"James Naile","STL",15.1,127.48666666666666,97.28000000000002,56.564,,,99.8598319327731,92.92181818181818,,,100.63551948051948,97.75435064935066,100.58181818181818,"James Naile",18186,664942
"Mike Baumann","- - -",123,96.46323499491356,87.04666666666667,,,97.25865336477386,,95.56608695652174,98.05277070063696,,101.27876942301083,96.93170518070782,100.55828198991455,"Mike Baumann",20206,657508
"Wandy Peralta","- - -",92.1,101.46514851485148,100.8081195079086,,,95.92169491525428,,98.69539657853812,,,96.83401494441519,99.57749613172085,100.51889538750837,"Wandy Peralta",14295,593974
"Mitch White","- - -",36.1,96.66698039215687,101.57403508771931,,,108.01151865671642,115.77346089150547,51.78,,,93.92966758614432,106.04278238860664,100.47760346479791,"Mitch White",19225,669952
"Brent Suter","- - -",135,97.01604086845468,91.50565295169946,,,104.0077839243603,,99.91596928982723,,,102.19381862270816,97.34913638823978,100.4320288882952,"Brent Suter",13942,608718
"Tommy Nance","TOR",22,137.88,90.47247863247864,,,92.10481927710845,98.14661157024793,,,,100.48282131661443,96.34470219435737,100.43003134796231,"Tommy Nance",19178,667297
"Alan Busenitz","CIN",11,112.19200000000001,145.45368421052632,120.14883720930234,,90.52244708994708,105.03132919254658,75.5474074074074,,,91.40959870898332,110.92218005071854,100.36336778606011,"Alan Busenitz",15239,641427
"Dylan Floro","- - -",125.1,100.300081799591,104.38532828282827,,,98.4160467540673,,104.17004739336491,,,97.64744589559987,103.13367240465865,100.21637735317921,"Dylan Floro",13394,571670
"Landen Roupp","SFG",50.1,78.3322549019608,93.26964577656676,,,97.11526315789474,116.9534643884892,82.23811764705881,,,98.39775075905351,102.43449892290732,100.18496799253667,"Landen Roupp",30076,694738
"Carlos Vargas","ARI",4.2,81.6509090909091,111.25176470588235,76.578,,,,26.939999999999998,,,114.60864197530863,84.90493827160495,100.15086419753088,"Carlos Vargas",22915,672841
"Ethan Roberts","CHC",26.2,29.700000000000006,124.39999999999999,91.26263157894736,,99.08135231316726,,,,,105.5795780590717,97.29746835443036,100.08856540084388,"Ethan Roberts",24930,681799
"Jake Bloss","HOU",11.2,107.88368932038836,116.2,,,105.7,108.79806451612905,93.24666666666667,,,91.53165957446808,106.25863829787234,100.08800000000001,"Jake Bloss",33168,814005
"Chi Chi González","MIA",3.2,116.59428571428573,151.192,,,75.60571428571428,159.74,103.71636363636362,,,87.77759999999998,111.79280000000001,100.08719999999998,"Chi Chi Gonzalez",14663,592346
"Nick Sandlin","CLE",117.2,90.79174825174823,88.1695,,97.34658064516127,103.14277724668024,,,,,103.85992797473997,96.78991719118385,100.07646454010535,"Nick Sandlin",20517,680704
"Shane Baz","TBR",79.1,102.55505190311419,,,,83.30218750000002,93.35376518218624,100.38354838709675,,,102.28147963424772,96.347497921862,100.05720698254363,"Shane Baz",22264,669358
"Tyler Holton","DET",179.2,101.19479553903345,105.23658554196399,101.78994974874371,,93.33083405483406,88.17968253968255,105.43141762452106,,,100.07539864864279,101.50755295880069,100.05116206428616,"Tyler Holton",26231,663947
"Nate Eaton","KCR",1,134.26,132.68,,,23.92,,98.54,,,86.35909090909091,108.9681818181818,100.03818181818183,"Nate Eaton",25055,681987
"Jeffrey Springs","TBR",49,99.34433436532508,37.199999999999996,71.46153846153847,,111.47984851575417,,105.25864,,,96.82585591556209,103.71843973981345,100.03285076092293,"Jeffrey Springs",17677,605488
"Justin Verlander","- - -",252.2,98.02105263157897,,,,95.27445217484619,87.68831408775982,96.51224199288257,,,105.34253683407064,95.04926550351459,100.030458992752,"Justin Verlander",8700,434378
"Ryan Miller","LAA",13,,103.85333333333334,,,104.37951999999999,,,,,99.81131832797429,102.59485530546623,100.00649517684887,"Ryan Miller",22187,668943
"Brenan Hanifee","DET",34.1,119.58539682539681,103.53349480968858,141.95142857142858,,99.98324786324788,,101.99766666666667,,,99.45455223880595,104.92152985074628,100.00615671641792,"Brenan Hanifee",22304,669724
"Cristian Javier","HOU",196.2,103.4045855194124,,,,89.97727951074594,,104.04095588235293,108.96719008264462,,98.56864521302138,99.82416195327893,100.00510467464883,"Cristian Javier",17606,664299
"Peter Strzelecki","- - -",48.2,89.20379746835444,106.80242857142859,78.45043209876542,,112.90015425908447,,98.83012987012987,,,100.84748130304764,101.55038689571798,99.99020973213717,"Peter Strzelecki",21367,657265
"Jonathan Cannon","CHW",124.1,101.02995983935746,101.903838028169,105.10558974358976,,102.1825339366516,,111.28564643799473,,,95.59475584779649,104.25255697780368,99.98372424010054,"Jonathan Cannon",31730,686563
"Cooper Criswell","- - -",132.1,,101.62878873239437,102.41,,93.65843579311209,,106.2995856873823,,,102.92083954611319,100.41274883687221,99.98271330682799,"Cooper Criswell",24975,681867
"Justin Lawrence","COL",134.2,,99.53959612277868,,,101.32339653905382,,,,,102.89574701896677,100.58077660047472,99.98241639499524,"Justin Lawrence",17639,664875
"Jack Kochanowicz","LAA",65.1,94.82905660377358,106.82688102893891,,,,84.90860759493671,89.62384615384616,,,101.13745812807886,100.44626600985224,99.97259113300493,"Jack Kochanowicz",27688,686799
"Hunter Stratton","PIT",49.2,86.31609929078014,114.07428571428571,98.80370860927151,,102.16693794591008,,,,,106.01990255425441,95.43381784276498,99.89257140727246,"Hunter Stratton",23455,676702
"Casey Lawrence","STL",27.1,110.03710144927537,104.00529801324505,140.60999999999999,,106.8141935483871,-124.92666666666668,119.59620689655169,,,89.1702485659656,106.99456978967497,99.8887954110899,"Casey Lawrence",11121,596271
"Nathan Eovaldi","TEX",314.2,97.06040883977902,,104.9368758002561,99.5439157894737,103.24849816849819,104.54815151515153,,,,99.90124766984462,100.30512974320688,99.87382473393059,"Nathan Eovaldi",9132,543135
"Brooks Kriske","KCR",6.2,106.51555555555557,,,77.53466666666667,88.077,,,,,116.02239130434782,88.33173913043478,99.8695652173913,"Brooks Kriske",21189,621139
"Kenta Maeda","- - -",216.2,101.3226710816777,109.0771887550201,117.46437499999999,112.09772569444445,103.99835866933965,91.73161290322581,,,,91.3612222444508,106.08383312629006,99.86542397273816,"Kenta Maeda",18498,628317
"Wade Miley","MIL",127.1,107.342,90.71557692307691,107.95915331807784,,95.37894736842105,107.39772727272725,99.87946280991734,,,94.11468050814986,104.32209332353054,99.85814348579524,"Wade Miley",8779,489119
"Walker Buehler","LAD",75.1,102.47046391752579,85.30477064220183,110.70791366906475,,89.13473684210527,,92.13072463768117,96.24796875,,99.83695067264576,98.33793721973096,99.82130044843052,"Walker Buehler",19374,621111
"Daysbel Hernández","ATL",21.2,93.35908571428571,137.98875,,,89.59746031746033,,,,,109.42713848769176,92.45972192342201,99.80489474333089,"Daysbel Hernandez",20271,678226
"Drey Jameson","ARI",40.2,108.88819672131147,89.30517412935323,,,93.43125,98.7384,95.63797752808989,,,101.86145400593469,96.84489614243326,99.80448071216613,"Drey Jameson",26260,686753
"J.B. Bukauskas","- - -",13,64.44,107.39622222222222,,,86.76921348314606,,91.78,,,103.5894400384523,96.51484354722423,99.76749310261955,"J.B. Bukauskas",20491,656266
"Seth Lugo","- - -",353,110.22879574184964,100.88268827454719,114.05639215686273,99.7490243902439,92.89185060858199,99.66709053002735,90.56426966292133,,,97.56625531514793,102.10142750530461,99.73693334232424,"Seth Lugo",12447,607625
"Carlos Rodriguez","MIL",12.1,104.33720930232558,99.0976,91.34904761904762,,105.62166666666667,121.2984,123.47567567567566,,,95.64813852813852,105.87151515151514,99.7343722943723,"Carlos Rodriguez",30161,692230
"Chasen Shreve","- - -",45.2,100.31787545787547,,,113.66812903225805,110.28196449704143,,,,,89.32989115190703,108.20130636844577,99.72809114999374,"Chasen Shreve",10855,592741
"Caleb Ferguson","- - -",114.2,97.26123766816144,83.3545652173913,96.9889391304348,,83.563125,113.0096842105263,,,,104.45743956143292,97.98547813169365,99.71250377558059,"Caleb Ferguson",19349,657571
"Reiver Sanmartin","CIN",14,72.41024390243903,97.39724137931036,,,115.61760000000002,,99.85338461538461,,,100.01645161290321,98.33251612903223,99.63445161290323,"Reiver Sanmartin",19754,665665
"Joe Barlow","TEX",9.2,97.33056603773586,,,,104.16202247191013,100.665,,,,95.03342465753424,101.58630136986302,99.62904109589043,"Joe Barlow",22296,669618
"Archie Bradley","MIA",7.1,119.49283582089554,106.98697674418605,,,,,-14.559999999999992,119.79448275862069,,87.40026845637584,107.48738255033555,99.61812080536913,"Archie Bradley",12918,605151
"Taylor Rogers","SFG",111.2,,93.15408942202838,116.24470588235296,,101.19041398802266,,,,,107.13348469207006,97.463991277419,99.61084829695552,"Taylor Rogers",13449,573124
"Cody Bradford","TEX",132.1,105.60660262008733,,107.62536231884057,,124.41792000000001,116.12185195402299,111.03561969439728,,,93.74000988166293,109.022509334238,99.60475927970987,"Cody Bradford",27597,674003
"Andrew Heaney","TEX",307.1,95.5559220598469,92.49631578947368,60.373333333333335,,108.14515927805043,119.28764523364485,97.83926991150443,,,100.97437270624576,99.71565928615986,99.52589282564567,"Andrew Heaney",15423,571760
"Parker Mushinski","HOU",25.2,90.58794871794872,55.27066666666666,102.27162500000001,,89.01792582417582,97.46745513513515,,,,110.65419124158103,89.71058899294279,99.50686143236645,"Parker Mushinski",21324,656786
"T.J. McFarland","- - -",58.1,138.296,110.69823665893266,106.52,,106.15895628720236,,104.01087719298248,,,92.46850001626176,108.35788548476269,99.49993039971385,"T.J. McFarland",3237,519008
"Raymond Burgos","SFG",1,111.8,132.12,,,57.1,,87.46,,,83.98400000000001,106.96,99.4944,"Raymond Burgos",22370,670103
"Luke Weaver","- - -",207.2,100.29995145631068,,110.11738351254478,,108.49695883722251,,109.90254501800722,105.91880281690142,,91.26066274759201,105.49597019133238,99.47361694075742,"Luke Weaver",16918,596133
"José Leclerc","TEX",123.2,89.13289646133683,111.2701612903226,94.56423188405797,,96.46063768686903,,95.86197628458497,,,104.13439519816303,94.39759129801826,99.44748754192605,"Jose Leclerc",14524,600917
"Jacob Webb","- - -",110.1,97.71148446490218,,,,108.73741666666666,,98.6182558139535,,,98.5739255312766,100.86387639409809,99.44464187467419,"Jacob Webb",19274,657097
"Phil Bickford","- - -",75.2,93.58401614530779,,,,94.31705722070843,,70.0864,,,107.29411574530933,93.52124451830865,99.4063729862514,"Phil Bickford",18519,641360
"Andre Jackson","- - -",61.1,95.06470852017938,,,,105.64482352941175,91.29415384615385,114.28337500000002,,,94.59585895164315,102.7587066471808,99.39662558252824,"Andre Jackson",21298,656578
"Adam Cimber","- - -",45,91.48883392226149,89.5104214559387,,,83.94532786885246,,,,,114.52611481345201,88.9250793954114,99.37427124323006,"Adam Cimber",15288,643256
"Jackson Jobe","DET",4,87.4874074074074,,97.05999999999999,,111.72,,98.15142857142857,,,106.55574468085108,93.39191489361703,99.30170212765957,"Jackson Jobe",30203,695549
"Yoendrys Gómez","NYY",13.1,123.78804347826087,,,,86.46929292929292,100.61931034482758,82.55714285714285,,,92.45450340136053,102.29553197278912,99.29773333333334,"Yoendrys Gomez",22872,672782
"Edgardo Henriquez","LAD",3.1,89.6342105263158,,97.59428571428572,,,,,,,114.54169491525424,92.46745762711866,99.28745762711866,"Edgardo Henriquez",26944,683618
"Matt Festa","- - -",32.2,86.14889763779529,,112.06706896551724,,93.58153110047847,,163.72,,,105.6784072220787,94.14379396851761,99.27315157058996,"Matt Festa",19330,670036
"Tyler Mahle","- - -",38.1,105.22271386430678,,102.56705882352941,122.08144736842104,100.09366197183098,,,,,91.14193537734464,107.94807827222827,99.16942246161975,"Tyler Mahle",16358,641816
"Tim Herrin","CLE",93.1,92.99839479392625,99.81918367346938,,,107.6604003967826,99.56761207213836,,,,100.61601683832906,100.09839076859392,99.04366171503713,"Tim Herrin",25139,682120
"Dean Kremer","BAL",302.1,101.2212478920742,108.84042496679949,96.07950000000001,90.27749999999997,91.92294736842105,100.23881381782084,87.23476323119779,,,99.5639158350793,98.90797836667463,98.97214148436636,"Dean Kremer",19350,665152
"Michael Tonkin","- - -",159.1,96.93490706319702,107.23275720164607,,,99.82662336049563,,,,,100.8757099472115,101.95310070930645,98.9287823530276,"Michael Tonkin",10315,543859
"Grae Kessinger","HOU",1,,,,,,,,,,66.18,133.76,98.87999999999998,"Grae Kessinger",25813,666197
"Ronny Henriquez","MIN",19.1,98.68494382022473,105.224,,,93.72217821782176,,103.27766990291262,,,96.48231023102312,98.73102310231025,98.87234323432341,"Ronny Henriquez",24094,678692
"Tanner Bibee","CLE",315.2,96.65786357786357,65.35111111111112,,,102.19695431472081,102.79550753663821,96.4645434298441,,,102.21904068083931,98.74796986691041,98.77647359829838,"Tanner Bibee",30134,676440
"Jack Leiter","TEX",35.2,92.08927953890489,,5.464999999999996,,105.56153846153846,95.09263157894736,75.1174358974359,,,105.24991942424705,93.91531152688005,98.71423160669448,"Jack Leiter",30146,683004
"DL Hall","- - -",62.1,108.23580470162747,,,,98.62757281553398,98.28744959819542,93.74180995475115,,,96.5648253208972,102.17838720164,98.7096538385567,"DL Hall",22207,669084
"Brendan White","DET",40.2,87.58439252336449,94.37545454545452,,54.61666666666665,110.2526036424201,,,,,98.58118825258303,101.25138922708125,98.67389877418914,"Brendan White",26024,686839
"Thomas Hatch","- - -",28.2,81.28063492063491,102.27634782608698,91.95012048192771,,,,90.148992248062,,,106.80269502531864,90.85455880066932,98.64528575837338,"Thomas Hatch",19264,641672
"Merrill Kelly","ARI",251.1,97.74410881801123,100.95701375245584,98.83231738035265,,111.42587344048555,102.36893939393941,109.61337091319055,,,94.53061676040701,102.48364274747992,98.62663201129257,"Merrill Kelly",11156,518876
"Joe Jacques","- - -",29.2,100.32,91.35674267100975,,,100.93550840336135,,86.465,,,107.93837354280066,94.4379946329433,98.61001198352942,"Joe Jacques",25178,682175
"Daniel Duarte","- - -",35.2,94.40215568862277,90.39963855421689,95.82693548387097,,99.45919354838712,,109.54382978723405,,,104.56403571787119,95.84154957778844,98.56972196504069,"Daniel Duarte",17480,650960
"Simeon Woods Richardson","MIN",138.1,105.68945304437567,,,,109.36401160444964,114.5924882629108,100.16308333333333,,,90.59164359732884,106.49781290205418,98.54593303911354,"Simeon Woods Richardson",24494,680573
"Tyler Kinley","COL",80.1,99.32334661354581,103.6625,,,105.75641945411088,,74.78340425531913,,,92.09786408077483,102.6413841395963,98.45924866444217,"Tyler Kinley",18297,641755
"Juan Then","SEA",11,108.26352941176471,103.69688311688311,,,78.06722222222223,,97.7654054054054,,,95.38550898203593,97.81724550898204,98.43748502994015,"Juan Then",22828,672730
"Bryan Hudson","- - -",71,102.01248,,95.07077551020409,,107.61475618225826,,,,,100.80406558430037,101.64371995927993,98.4195579076543,"Bryan Hudson",19924,663542
"Anthony Misiewicz","- - -",12,104.77876923076921,,97.72559322033898,,107.21285714285715,95.87685714285716,,,,100.19316793505836,99.54724911212581,98.41953221714864,"Anthony Misiewicz",18152,664948
"Germán Márquez","COL",24,112.57242424242423,116.7841095890411,,,90.24893617021279,,76.17333333333333,78.99727272727273,,92.68366434316354,101.44822788203753,98.40722466487938,"German Marquez",15038,608566
"Joey Estes","OAK",137.2,108.5661511111111,107.88205882352942,89.07428571428571,,106.90857210275249,,97.77882352941175,,,95.99355727091267,106.55099403757909,98.39803949045057,"Joey Estes",26257,683155
"Spencer Arrighetti","HOU",145,97.92126582278483,,109.41284552845529,,93.94064288642886,90.28153444638218,93.29851162790698,,,100.36795686773023,97.82171151921678,98.33887717894629,"Spencer Arrighetti",29921,681293
"Edward Cabrera","MIA",196,90.48006134969326,90.76676923076923,,,95.9773807209959,97.50068869371252,101.96889473684212,,,99.90548280154749,96.08484479966054,98.31619224318989,"Edward Cabrera",21690,665795
"Austin Voth","- - -",95.2,94.69774378585089,,99.02997518610422,,99.34815267335004,103.43190857142858,,,,100.85473323066404,98.88663820529044,98.24894884881405,"Austin Voth",15047,608723
"Johnny Cueto","- - -",63.2,125.30295819935692,108.61333333333334,87.70848484848484,,94.28482216984978,52.315,101.5434905660377,,,90.49412491197988,108.12591931338892,98.22276575765407,"Johnny Cueto",6893,456501
"Richard Bleier","BOS",30.2,117.26352941176474,96.15381443298968,103.33112359550563,106.87500000000001,83.62869565217393,,,,,106.97312638580925,98.96186252771619,98.19077605321507,"Richard Bleier",7803,542947
"Jacob Latz","TEX",50,85.35094505494506,,,,100.07502487562188,98.47288888888889,105.46162679425835,,,102.59491436495044,93.84328141898324,98.15057038276198,"Jacob Latz",21306,656641
"Paul Blackburn","- - -",179,97.73803536345777,98.58133333333333,112.6024,,107.78847645256113,100.70683606512367,113.53249417249415,,,89.2627412222084,105.31161542951,98.11555314270572,"Paul Blackburn",14739,621112
"Seth Martinez","HOU",95.2,95.38429065743946,99.03342019543973,,,104.58864406779661,,85.79044897959182,,,102.45819546934473,97.30299472547868,98.07997686384128,"Seth Martinez",21045,661527
"Anthony Gose","CLE",4.1,103.2990909090909,,,,97.80742857142856,,,,,98.90784810126584,100.86607594936709,97.98658227848101,"Anthony Gose",5097,543238
"Logan Gillaspie","- - -",20.1,117.94232258064514,,142.286,,81.81701492537313,97.67145833333335,108.74629629629628,,,95.96074074074072,106.295355982549,97.92494229400661,"Logan Gillaspie",22461,670810
"Lucas Giolito","- - -",184.1,100.9324364723468,,,,105.60725860155382,61.928979591836736,97.94556541019955,,,97.46323832205097,100.73841958470611,97.91348907055207,"Lucas Giolito",15474,608337
